scene_id,fire_name,pre_image_path,pre_label_path,post_image_path,post_label_path,polygon_path,n_structures_total,n_major_or_destroyed,segmented,n_polygons,pct_black,pct_segmented,classified,classification_mode,date_time_segmentation,date_time_classification,too_cloudy,capture_date,sensor,gsd,pan_resolution,off_nadir_angle,sun_azimuth,sun_elevation,target_azimuth
woolsey_0246,woolsey,woolsey/images/woolsey-fire_00000246_pre_disaster.tif,woolsey/labels/woolsey-fire_00000246_pre_disaster.json,woolsey/images/woolsey-fire_00000246_post_disaster.tif,woolsey/labels/woolsey-fire_00000246_post_disaster.json,woolsey_0246_polygons.pkl,12,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_0406,portugal,portugal/images/portugal-wildfire_00000406_pre_disaster.tif,portugal/labels/portugal-wildfire_00000406_pre_disaster.json,portugal/images/portugal-wildfire_00000406_post_disaster.tif,portugal/labels/portugal-wildfire_00000406_post_disaster.json,portugal_0406_polygons.pkl,143,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1052,socal,socal/images/socal-fire_00001052_pre_disaster.tif,socal/labels/socal-fire_00001052_pre_disaster.json,socal/images/socal-fire_00001052_post_disaster.tif,socal/labels/socal-fire_00001052_post_disaster.json,socal_1052_polygons.pkl,28,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:50:43.000Z,WORLDVIEW02,1.9003485,0.47404385,8.8854,163.84906,42.730503,302.2995
pinery_1760,pinery,pinery/images/pinery-bushfire_00001760_pre_disaster.tif,pinery/labels/pinery-bushfire_00001760_pre_disaster.json,pinery/images/pinery-bushfire_00001760_post_disaster.tif,pinery/labels/pinery-bushfire_00001760_post_disaster.json,pinery_1760_polygons.pkl,2,2,FALSE,,,,FALSE,,,,FALSE,2015-01-27T00:55:43.653Z,WORLDVIEW02,2.156327963,0.541727781,22.0848999,67.56447601,58.80921173,353.0851135
santa-rosa_0255,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000255_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000255_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000255_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000255_post_disaster.json,santa-rosa_0255_polygons.pkl,33,23,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0255,woolsey,woolsey/images/woolsey-fire_00000255_pre_disaster.tif,woolsey/labels/woolsey-fire_00000255_pre_disaster.json,woolsey/images/woolsey-fire_00000255_post_disaster.tif,woolsey/labels/woolsey-fire_00000255_post_disaster.json,woolsey_0255_polygons.pkl,11,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_0412,portugal,portugal/images/portugal-wildfire_00000412_pre_disaster.tif,portugal/labels/portugal-wildfire_00000412_pre_disaster.json,portugal/images/portugal-wildfire_00000412_post_disaster.tif,portugal/labels/portugal-wildfire_00000412_post_disaster.json,portugal_0412_polygons.pkl,21,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1099,socal,socal/images/socal-fire_00001099_pre_disaster.tif,socal/labels/socal-fire_00001099_pre_disaster.json,socal/images/socal-fire_00001099_post_disaster.tif,socal/labels/socal-fire_00001099_post_disaster.json,socal_1099_polygons.pkl,2,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:50:43.000Z,WORLDVIEW02,1.9003485,0.47404385,8.8854,163.84906,42.730503,302.2995
pinery_0009,pinery,pinery/images/pinery-bushfire_00000009_pre_disaster.tif,pinery/labels/pinery-bushfire_00000009_pre_disaster.json,pinery/images/pinery-bushfire_00000009_post_disaster.tif,pinery/labels/pinery-bushfire_00000009_post_disaster.json,pinery_0009_polygons.pkl,12,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0369,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000369_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000369_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000369_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000369_post_disaster.json,santa-rosa_0369_polygons.pkl,27,23,FALSE,,,,FALSE,,,,FALSE,2017-05-21T19:19:19.000Z,WORLDVIEW02,2.149289,0.53666824,22.75027,146.7793,69.3224,37.748207
woolsey_0294,woolsey,woolsey/images/woolsey-fire_00000294_pre_disaster.tif,woolsey/labels/woolsey-fire_00000294_pre_disaster.json,woolsey/images/woolsey-fire_00000294_post_disaster.tif,woolsey/labels/woolsey-fire_00000294_post_disaster.json,woolsey_0294_polygons.pkl,19,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:21.000Z,WORLDVIEW02,2.1259935,0.5307596,21.787466,163.63159,42.70258,346.04532
portugal_0420,portugal,portugal/images/portugal-wildfire_00000420_pre_disaster.tif,portugal/labels/portugal-wildfire_00000420_pre_disaster.json,portugal/images/portugal-wildfire_00000420_post_disaster.tif,portugal/labels/portugal-wildfire_00000420_post_disaster.json,portugal_0420_polygons.pkl,68,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1105,socal,socal/images/socal-fire_00001105_pre_disaster.tif,socal/labels/socal-fire_00001105_pre_disaster.json,socal/images/socal-fire_00001105_post_disaster.tif,socal/labels/socal-fire_00001105_post_disaster.json,socal_1105_polygons.pkl,15,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0080,pinery,pinery/images/pinery-bushfire_00000080_pre_disaster.tif,pinery/labels/pinery-bushfire_00000080_pre_disaster.json,pinery/images/pinery-bushfire_00000080_post_disaster.tif,pinery/labels/pinery-bushfire_00000080_post_disaster.json,pinery_0080_polygons.pkl,2,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0014,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000014_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000014_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000014_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000014_post_disaster.json,santa-rosa_0014_polygons.pkl,50,22,TRUE,1901,2.523899078,95.05414963,FALSE,,2025-10-08T08:03:03+00:00,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0370,woolsey,woolsey/images/woolsey-fire_00000370_pre_disaster.tif,woolsey/labels/woolsey-fire_00000370_pre_disaster.json,woolsey/images/woolsey-fire_00000370_post_disaster.tif,woolsey/labels/woolsey-fire_00000370_post_disaster.json,woolsey_0370_polygons.pkl,25,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_0471,portugal,portugal/images/portugal-wildfire_00000471_pre_disaster.tif,portugal/labels/portugal-wildfire_00000471_pre_disaster.json,portugal/images/portugal-wildfire_00000471_post_disaster.tif,portugal/labels/portugal-wildfire_00000471_post_disaster.json,portugal_0471_polygons.pkl,35,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1121,socal,socal/images/socal-fire_00001121_pre_disaster.tif,socal/labels/socal-fire_00001121_pre_disaster.json,socal/images/socal-fire_00001121_post_disaster.tif,socal/labels/socal-fire_00001121_post_disaster.json,socal_1121_polygons.pkl,13,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0155,pinery,pinery/images/pinery-bushfire_00000155_pre_disaster.tif,pinery/labels/pinery-bushfire_00000155_pre_disaster.json,pinery/images/pinery-bushfire_00000155_post_disaster.tif,pinery/labels/pinery-bushfire_00000155_post_disaster.json,pinery_0155_polygons.pkl,8,1,FALSE,,,,FALSE,,,,FALSE,2015-01-27T00:55:43.653Z,WORLDVIEW02,2.156327963,0.541727781,22.0848999,67.56447601,58.80921173,353.0851135
santa-rosa_0107,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000107_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000107_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000107_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000107_post_disaster.json,santa-rosa_0107_polygons.pkl,21,21,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0457,woolsey,woolsey/images/woolsey-fire_00000457_pre_disaster.tif,woolsey/labels/woolsey-fire_00000457_pre_disaster.json,woolsey/images/woolsey-fire_00000457_post_disaster.tif,woolsey/labels/woolsey-fire_00000457_post_disaster.json,woolsey_0457_polygons.pkl,9,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_0478,portugal,portugal/images/portugal-wildfire_00000478_pre_disaster.tif,portugal/labels/portugal-wildfire_00000478_pre_disaster.json,portugal/images/portugal-wildfire_00000478_post_disaster.tif,portugal/labels/portugal-wildfire_00000478_post_disaster.json,portugal_0478_polygons.pkl,11,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1159,socal,socal/images/socal-fire_00001159_pre_disaster.tif,socal/labels/socal-fire_00001159_pre_disaster.json,socal/images/socal-fire_00001159_post_disaster.tif,socal/labels/socal-fire_00001159_post_disaster.json,socal_1159_polygons.pkl,20,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0159,pinery,pinery/images/pinery-bushfire_00000159_pre_disaster.tif,pinery/labels/pinery-bushfire_00000159_pre_disaster.json,pinery/images/pinery-bushfire_00000159_post_disaster.tif,pinery/labels/pinery-bushfire_00000159_post_disaster.json,pinery_0159_polygons.pkl,18,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0114,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000114_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000114_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000114_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000114_post_disaster.json,santa-rosa_0114_polygons.pkl,31,21,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0471,woolsey,woolsey/images/woolsey-fire_00000471_pre_disaster.tif,woolsey/labels/woolsey-fire_00000471_pre_disaster.json,woolsey/images/woolsey-fire_00000471_post_disaster.tif,woolsey/labels/woolsey-fire_00000471_post_disaster.json,woolsey_0471_polygons.pkl,24,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_0637,portugal,portugal/images/portugal-wildfire_00000637_pre_disaster.tif,portugal/labels/portugal-wildfire_00000637_pre_disaster.json,portugal/images/portugal-wildfire_00000637_post_disaster.tif,portugal/labels/portugal-wildfire_00000637_post_disaster.json,portugal_0637_polygons.pkl,41,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1185,socal,socal/images/socal-fire_00001185_pre_disaster.tif,socal/labels/socal-fire_00001185_pre_disaster.json,socal/images/socal-fire_00001185_post_disaster.tif,socal/labels/socal-fire_00001185_post_disaster.json,socal_1185_polygons.pkl,12,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0172,pinery,pinery/images/pinery-bushfire_00000172_pre_disaster.tif,pinery/labels/pinery-bushfire_00000172_pre_disaster.json,pinery/images/pinery-bushfire_00000172_post_disaster.tif,pinery/labels/pinery-bushfire_00000172_post_disaster.json,pinery_0172_polygons.pkl,16,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0178,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000178_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000178_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000178_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000178_post_disaster.json,santa-rosa_0178_polygons.pkl,28,21,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0544,woolsey,woolsey/images/woolsey-fire_00000544_pre_disaster.tif,woolsey/labels/woolsey-fire_00000544_pre_disaster.json,woolsey/images/woolsey-fire_00000544_post_disaster.tif,woolsey/labels/woolsey-fire_00000544_post_disaster.json,woolsey_0544_polygons.pkl,15,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:21.000Z,WORLDVIEW02,2.1259935,0.5307596,21.787466,163.63159,42.70258,346.04532
portugal_0718,portugal,portugal/images/portugal-wildfire_00000718_pre_disaster.tif,portugal/labels/portugal-wildfire_00000718_pre_disaster.json,portugal/images/portugal-wildfire_00000718_post_disaster.tif,portugal/labels/portugal-wildfire_00000718_post_disaster.json,portugal_0718_polygons.pkl,10,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1288,socal,socal/images/socal-fire_00001288_pre_disaster.tif,socal/labels/socal-fire_00001288_pre_disaster.json,socal/images/socal-fire_00001288_post_disaster.tif,socal/labels/socal-fire_00001288_post_disaster.json,socal_1288_polygons.pkl,5,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0217,pinery,pinery/images/pinery-bushfire_00000217_pre_disaster.tif,pinery/labels/pinery-bushfire_00000217_pre_disaster.json,pinery/images/pinery-bushfire_00000217_post_disaster.tif,pinery/labels/pinery-bushfire_00000217_post_disaster.json,pinery_0217_polygons.pkl,29,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0237,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000237_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000237_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000237_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000237_post_disaster.json,santa-rosa_0237_polygons.pkl,22,21,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0594,woolsey,woolsey/images/woolsey-fire_00000594_pre_disaster.tif,woolsey/labels/woolsey-fire_00000594_pre_disaster.json,woolsey/images/woolsey-fire_00000594_post_disaster.tif,woolsey/labels/woolsey-fire_00000594_post_disaster.json,woolsey_0594_polygons.pkl,26,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_0918,portugal,portugal/images/portugal-wildfire_00000918_pre_disaster.tif,portugal/labels/portugal-wildfire_00000918_pre_disaster.json,portugal/images/portugal-wildfire_00000918_post_disaster.tif,portugal/labels/portugal-wildfire_00000918_post_disaster.json,portugal_0918_polygons.pkl,9,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1291,socal,socal/images/socal-fire_00001291_pre_disaster.tif,socal/labels/socal-fire_00001291_pre_disaster.json,socal/images/socal-fire_00001291_post_disaster.tif,socal/labels/socal-fire_00001291_post_disaster.json,socal_1291_polygons.pkl,3,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:50:43.000Z,WORLDVIEW02,1.9003485,0.47404385,8.8854,163.84906,42.730503,302.2995
pinery_0237,pinery,pinery/images/pinery-bushfire_00000237_pre_disaster.tif,pinery/labels/pinery-bushfire_00000237_pre_disaster.json,pinery/images/pinery-bushfire_00000237_post_disaster.tif,pinery/labels/pinery-bushfire_00000237_post_disaster.json,pinery_0237_polygons.pkl,11,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0122,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000122_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000122_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000122_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000122_post_disaster.json,santa-rosa_0122_polygons.pkl,32,20,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0724,woolsey,woolsey/images/woolsey-fire_00000724_pre_disaster.tif,woolsey/labels/woolsey-fire_00000724_pre_disaster.json,woolsey/images/woolsey-fire_00000724_post_disaster.tif,woolsey/labels/woolsey-fire_00000724_post_disaster.json,woolsey_0724_polygons.pkl,26,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1197,portugal,portugal/images/portugal-wildfire_00001197_pre_disaster.tif,portugal/labels/portugal-wildfire_00001197_pre_disaster.json,portugal/images/portugal-wildfire_00001197_post_disaster.tif,portugal/labels/portugal-wildfire_00001197_post_disaster.json,portugal_1197_polygons.pkl,90,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1400,socal,socal/images/socal-fire_00001400_pre_disaster.tif,socal/labels/socal-fire_00001400_pre_disaster.json,socal/images/socal-fire_00001400_post_disaster.tif,socal/labels/socal-fire_00001400_post_disaster.json,socal_1400_polygons.pkl,24,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:50:43.000Z,WORLDVIEW02,1.9003485,0.47404385,8.8854,163.84906,42.730503,302.2995
pinery_0265,pinery,pinery/images/pinery-bushfire_00000265_pre_disaster.tif,pinery/labels/pinery-bushfire_00000265_pre_disaster.json,pinery/images/pinery-bushfire_00000265_post_disaster.tif,pinery/labels/pinery-bushfire_00000265_post_disaster.json,pinery_0265_polygons.pkl,10,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0204,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000204_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000204_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000204_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000204_post_disaster.json,santa-rosa_0204_polygons.pkl,22,20,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0749,woolsey,woolsey/images/woolsey-fire_00000749_pre_disaster.tif,woolsey/labels/woolsey-fire_00000749_pre_disaster.json,woolsey/images/woolsey-fire_00000749_post_disaster.tif,woolsey/labels/woolsey-fire_00000749_post_disaster.json,woolsey_0749_polygons.pkl,26,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1717,portugal,portugal/images/portugal-wildfire_00001717_pre_disaster.tif,portugal/labels/portugal-wildfire_00001717_pre_disaster.json,portugal/images/portugal-wildfire_00001717_post_disaster.tif,portugal/labels/portugal-wildfire_00001717_post_disaster.json,portugal_1717_polygons.pkl,60,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_1386,socal,socal/images/socal-fire_00001386_pre_disaster.tif,socal/labels/socal-fire_00001386_pre_disaster.json,socal/images/socal-fire_00001386_post_disaster.tif,socal/labels/socal-fire_00001386_post_disaster.json,socal_1386_polygons.pkl,1,1,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:50:43.000Z,WORLDVIEW02,1.9003485,0.47404385,8.8854,163.84906,42.730503,302.2995
pinery_0296,pinery,pinery/images/pinery-bushfire_00000296_pre_disaster.tif,pinery/labels/pinery-bushfire_00000296_pre_disaster.json,pinery/images/pinery-bushfire_00000296_post_disaster.tif,pinery/labels/pinery-bushfire_00000296_post_disaster.json,pinery_0296_polygons.pkl,27,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0096,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000096_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000096_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000096_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000096_post_disaster.json,santa-rosa_0096_polygons.pkl,50,19,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0827,woolsey,woolsey/images/woolsey-fire_00000827_pre_disaster.tif,woolsey/labels/woolsey-fire_00000827_pre_disaster.json,woolsey/images/woolsey-fire_00000827_post_disaster.tif,woolsey/labels/woolsey-fire_00000827_post_disaster.json,woolsey_0827_polygons.pkl,100,9,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1766,portugal,portugal/images/portugal-wildfire_00001766_pre_disaster.tif,portugal/labels/portugal-wildfire_00001766_pre_disaster.json,portugal/images/portugal-wildfire_00001766_post_disaster.tif,portugal/labels/portugal-wildfire_00001766_post_disaster.json,portugal_1766_polygons.pkl,91,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0002,socal,socal/images/socal-fire_00000002_pre_disaster.tif,socal/labels/socal-fire_00000002_pre_disaster.json,socal/images/socal-fire_00000002_post_disaster.tif,socal/labels/socal-fire_00000002_post_disaster.json,socal_0002_polygons.pkl,30,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0350,pinery,pinery/images/pinery-bushfire_00000350_pre_disaster.tif,pinery/labels/pinery-bushfire_00000350_pre_disaster.json,pinery/images/pinery-bushfire_00000350_post_disaster.tif,pinery/labels/pinery-bushfire_00000350_post_disaster.json,pinery_0350_polygons.pkl,3,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0164,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000164_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000164_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000164_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000164_post_disaster.json,santa-rosa_0164_polygons.pkl,19,19,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0007,woolsey,woolsey/images/woolsey-fire_00000007_pre_disaster.tif,woolsey/labels/woolsey-fire_00000007_pre_disaster.json,woolsey/images/woolsey-fire_00000007_post_disaster.tif,woolsey/labels/woolsey-fire_00000007_post_disaster.json,woolsey_0007_polygons.pkl,19,8,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1841,portugal,portugal/images/portugal-wildfire_00001841_pre_disaster.tif,portugal/labels/portugal-wildfire_00001841_pre_disaster.json,portugal/images/portugal-wildfire_00001841_post_disaster.tif,portugal/labels/portugal-wildfire_00001841_post_disaster.json,portugal_1841_polygons.pkl,35,6,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0003,socal,socal/images/socal-fire_00000003_pre_disaster.tif,socal/labels/socal-fire_00000003_pre_disaster.json,socal/images/socal-fire_00000003_post_disaster.tif,socal/labels/socal-fire_00000003_post_disaster.json,socal_0003_polygons.pkl,25,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0382,pinery,pinery/images/pinery-bushfire_00000382_pre_disaster.tif,pinery/labels/pinery-bushfire_00000382_pre_disaster.json,pinery/images/pinery-bushfire_00000382_post_disaster.tif,pinery/labels/pinery-bushfire_00000382_post_disaster.json,pinery_0382_polygons.pkl,30,1,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0235,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000235_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000235_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000235_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000235_post_disaster.json,santa-rosa_0235_polygons.pkl,30,19,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
